n_builds,n_opp,snr,r2_x7,regime,EB7_dmean,EB7_dstd,EB8_dur_dmean,EB8_dur_dstd,EB8_ttk_dmean,EB8_ttk_dstd,EB9_ttk_dur_dmean,EB9_ttk_dur_dstd
500,30,1.0,0.5,collider,0.0004106416425665671,0.00035460808980106086,0.004575858303433189,0.0012195308059597708,0.0003912303649214133,0.00035620253954761477,0.004562648650594603,0.0012198687444923335
500,30,1.0,0.8,clean,0.00021903447613796923,0.0002222087491114622,0.0002181800727203309,0.00021113104557215207,0.00021610646442590253,0.00021387552560740827,0.00021483925935710245,0.0002144790660042761
500,30,1.0,0.8,mediator,0.0004339217356869707,0.0003056166216177415,0.0038184824739299406,0.002571678259656191,0.00042613610454443894,0.0002971283983517965,0.0038043512174048555,0.0025642332331120453
500,30,1.0,0.8,collider,0.0004077904311617364,0.00023821677270649167,0.0020100368401473334,0.0015472245627589844,0.0004020496081984071,0.0002344387244156568,0.0019986511946048615,0.0015342044284072068
500,30,3.0,0.2,clean,-9.321637286563433e-06,2.7894462386501938e-05,-1.400645602587236e-05,3.722259249416846e-05,-1.1865647462594443e-05,3.7586306911630735e-05,-9.820839283347648e-06,4.041173879204935e-05
500,30,3.0,0.2,mediator,2.34528938116485e-05,4.855826301835261e-05,0.004035616142464604,0.0005546337508631782,2.29248916996605e-05,4.909562883159743e-05,0.00401760647042596,0.0005443145199766354
500,30,3.0,0.2,collider,1.8595274381105754e-05,7.124651601737353e-05,0.0021311413245653,0.0003969823128247279,1.8998475993925458e-05,6.970453551911666e-05,0.0021326677306709118,0.0003958925167394836
500,30,3.0,0.5,clean,4.185616742463649e-05,7.159940076083472e-05,4.130896523585337e-05,7.484695103872947e-05,3.917775671103962e-05,7.39314963319457e-05,4.621458485832841e-05,7.22747126844909e-05
500,30,3.0,0.5,mediator,3.882255529022993e-05,7.221448799804038e-05,0.0030148056592226745,0.0006531267035160521,4.2489769959141996e-05,6.880940549693156e-05,0.003004917619670511,0.0006490454114182367
500,30,3.0,0.5,collider,1.6080064320256327e-05,6.075681067225984e-05,0.0016130752523009662,0.00029738095154023043,1.1174444697792386e-05,6.317193209431208e-05,0.0016041088164352457,0.00029365241471168425
500,30,3.0,0.8,clean,6.02402409610292e-05,8.420107432127536e-05,6.686426745707851e-05,8.491757093930328e-05,5.989463957857266e-05,9.365471404551615e-05,6.378265513067305e-05,9.292634060883841e-05
500,30,3.0,0.8,mediator,2.419209676841616e-05,8.693684738702701e-05,0.001463785055140221,0.000625357274514064,1.829767319068143e-05,8.634944186925433e-05,0.001456661826647343,0.0006230429333426113
500,30,3.0,0.8,collider,3.5923343693400334e-05,8.934515760629609e-05,0.0008007968031871759,0.0002908909826456715,3.730574922298224e-05,8.915331086511774e-05,0.0007972255889023172,0.0002891949265117098
